seqNo,ticker,txDate,shortVol,totVol
593,V,2013-05-13,50558,115773
594,V,2013-05-14,170446,272003
595,V,2013-05-15,179596,287111
596,V,2013-05-16,201023,334360
597,V,2013-05-17,191372,273139
598,V,2013-05-20,121577,200431
599,V,2013-05-21,271753,341970
600,V,2013-05-22,237902,352277
601,V,2013-05-23,135998,256017
602,V,2013-05-24,197688,346413
603,V,2013-05-28,103801,191882
604,V,2013-05-29,42245,103855
605,V,2013-05-30,65011,125354
606,V,2013-05-31,53746,103683
607,V,2013-06-03,73776,159384
608,V,2013-06-04,146134,265846
609,V,2013-06-05,139811,215388
610,V,2013-06-06,120395,219226
611,V,2013-06-07,77532,213874
612,V,2013-06-10,62354,110732
613,V,2013-06-11,53410,92533
614,V,2013-06-12,108582,173658
615,V,2013-06-13,70528,116988
616,V,2013-06-14,38860,72583
617,V,2013-06-17,40508,84410
618,V,2013-06-18,35957,77128
619,V,2013-06-19,60670,115618
620,V,2013-06-20,69251,116197
621,V,2013-06-21,71482,169843
622,V,2013-06-24,71347,172707
623,V,2013-06-25,56284,118163
624,V,2013-06-26,76304,138619
625,V,2013-06-27,70564,124192
626,V,2013-06-28,46612,88840
627,V,2013-07-01,57930,112427
628,V,2013-07-02,50334,90680
629,V,2013-07-03,59424,78986
630,V,2013-07-05,54579,110217
631,V,2013-07-08,60315,126119
632,V,2013-07-09,139744,244114
633,V,2013-07-10,176035,339598
634,V,2013-07-11,79438,226916
635,V,2013-07-12,33065,73705
636,V,2013-07-15,36290,61669
637,V,2013-07-16,32992,76554
638,V,2013-07-17,51307,199536
639,V,2013-07-18,29465,56373
640,V,2013-07-19,23713,83262
641,V,2013-07-22,25523,61580
642,V,2013-07-23,37815,68869
643,V,2013-07-24,40641,126221
644,V,2013-07-25,94433,176579
645,V,2013-07-26,27857,91001
646,V,2013-07-29,22136,44393
647,V,2013-07-30,49108,87805
648,V,2013-07-31,299115,851546
649,V,2013-08-01,202534,695540
650,V,2013-08-02,99423,221811
651,V,2013-08-05,43411,127755
652,V,2013-08-06,51935,135751
653,V,2013-08-07,78404,165368
654,V,2013-08-08,56071,109138
655,V,2013-08-09,64193,153531
656,V,2013-08-12,129425,280270
657,V,2013-08-13,34798,90099
658,V,2013-08-14,101743,188225
659,V,2013-08-15,99642,193712
660,V,2013-08-16,65464,152858
661,V,2013-08-19,63785,141208
662,V,2013-08-20,58095,161749
663,V,2013-08-21,149797,256259
664,V,2013-08-22,60690,127646
665,V,2013-08-23,48113,87895
666,V,2013-08-26,56869,103286
667,V,2013-08-27,90151,151388
668,V,2013-08-28,144590,237862
669,V,2013-08-29,48396,71380
670,V,2013-08-30,52097,81225
671,V,2013-09-03,103873,175920
672,V,2013-09-04,43614,101892
673,V,2013-09-05,37991,60630
674,V,2013-09-06,22039,48307
675,V,2013-09-09,36739,71065
676,V,2013-09-10,115364,210935
677,V,2013-09-11,77588,138786
678,V,2013-09-12,85840,156168
679,V,2013-09-13,101947,205580
680,V,2013-09-16,60414,115749
681,V,2013-09-17,66064,143130
682,V,2013-09-18,43855,103650
683,V,2013-09-19,55218,117666
684,V,2013-09-20,203448,301873
685,V,2013-09-23,132735,204408
686,V,2013-09-24,66962,147327
687,V,2013-09-25,48553,92400
688,V,2013-09-26,54995,89755
689,V,2013-09-27,50906,74864
690,V,2013-09-30,56560,91036
691,V,2013-10-01,50926,72279
692,V,2013-10-02,34261,54322
693,V,2013-10-03,110901,146864
694,V,2013-10-04,42734,102922
695,V,2013-10-07,43583,104951
696,V,2013-10-08,74807,111193
697,V,2013-10-09,67728,135136
698,V,2013-10-10,58764,136964
699,V,2013-10-11,55426,106056
700,V,2013-10-14,38757,69019
701,V,2013-10-15,44262,95812
702,V,2013-10-16,43004,78521
703,V,2013-10-17,40052,78428
