seqNo,ticker,txDate,shortVol,totVol
172,AAPL,2011-09-07,719312,1122440
173,AAPL,2011-09-08,883047,1422372
174,AAPL,2011-09-09,1405374,2437235
175,AAPL,2011-09-12,624843,1294932
176,AAPL,2011-09-13,631981,1274430
177,AAPL,2011-09-14,752768,1331536
178,AAPL,2011-09-15,596264,1015570
179,AAPL,2011-09-16,817306,1522357
180,AAPL,2011-09-19,971743,2266637
181,AAPL,2011-09-20,836107,1753885
182,AAPL,2011-09-21,929621,2048801
183,AAPL,2011-09-22,1371207,3710962
184,AAPL,2011-09-23,693502,1885449
185,AAPL,2011-09-26,1066328,2629641
186,AAPL,2011-09-27,1132417,2276323
187,AAPL,2011-09-28,804379,1657117
188,AAPL,2011-09-29,1271567,2496678
189,AAPL,2011-09-30,802646,2004814
190,AAPL,2011-10-03,817700,2150166
191,AAPL,2011-10-04,1377747,4234409
192,AAPL,2011-10-05,1195027,2683350
193,AAPL,2011-10-06,1212340,2715298
194,AAPL,2011-10-07,914902,1971258
195,AAPL,2011-10-10,622076,1445526
196,AAPL,2011-10-11,997033,2216259
197,AAPL,2011-10-12,1157787,2192521
198,AAPL,2011-10-13,670192,1288572
199,AAPL,2011-10-14,1012775,1998051
200,AAPL,2011-10-17,983947,2283892
201,AAPL,2011-10-18,1178684,2641227
202,AAPL,2011-10-19,2105018,4387748
203,AAPL,2011-10-20,1166591,2181945
204,AAPL,2011-10-21,1129836,2056762
205,AAPL,2011-10-24,784716,2000974
206,AAPL,2011-10-25,819680,1718282
207,AAPL,2011-10-26,754056,1584656
208,AAPL,2011-10-27,747131,1794520
209,AAPL,2011-10-28,525530,1055038
210,AAPL,2011-10-31,531262,1242695
211,AAPL,2011-11-01,938824,2254906
212,AAPL,2011-11-02,538670,1091263
213,AAPL,2011-11-03,721546,1875914
214,AAPL,2011-11-04,642597,1300122
215,AAPL,2011-11-07,630945,1369354
216,AAPL,2011-11-08,609195,1566871
217,AAPL,2011-11-09,911704,2477185
218,AAPL,2011-11-10,1115687,2633769
219,AAPL,2011-11-11,832609,2007457
220,AAPL,2011-11-14,585589,1329290
221,AAPL,2011-11-15,687202,1620576
222,AAPL,2011-11-16,600319,1243472
223,AAPL,2011-11-17,769481,1575157
224,AAPL,2011-11-18,578662,1206738
225,AAPL,2011-11-21,658378,1517792
226,AAPL,2011-11-22,631032,1354957
227,AAPL,2011-11-23,653991,1419822
228,AAPL,2011-11-25,335943,801097
229,AAPL,2011-11-28,475201,1006744
230,AAPL,2011-11-29,635017,1405839
231,AAPL,2011-11-30,551386,1287604
232,AAPL,2011-12-01,786408,1478370
233,AAPL,2011-12-02,672939,1259408
234,AAPL,2011-12-05,626232,1181836
235,AAPL,2011-12-06,409333,839948
236,AAPL,2011-12-07,540530,1091492
237,AAPL,2011-12-08,629973,1230719
238,AAPL,2011-12-09,535972,1136224
239,AAPL,2011-12-12,480868,988607
240,AAPL,2011-12-13,550309,1130902
241,AAPL,2011-12-14,713744,1479767
242,AAPL,2011-12-15,517444,966016
243,AAPL,2011-12-16,601516,1045238
244,AAPL,2011-12-19,451227,761505
245,AAPL,2011-12-20,697749,1315038
246,AAPL,2011-12-21,473260,1007877
247,AAPL,2011-12-22,408584,765579
248,AAPL,2011-12-23,534698,976712
249,AAPL,2011-12-27,439887,789303
250,AAPL,2011-12-28,396894,695439
251,AAPL,2011-12-29,354025,689691
252,AAPL,2011-12-30,304081,480694
253,AAPL,2012-01-03,465641,1126423
254,AAPL,2012-01-04,470932,917053
255,AAPL,2012-01-05,619825,1148360
256,AAPL,2012-01-06,656747,1148160
257,AAPL,2012-01-09,676967,1321967
258,AAPL,2012-01-10,422414,885893
259,AAPL,2012-01-11,382289,746721
260,AAPL,2012-01-12,270914,494649
261,AAPL,2012-01-13,387636,772594
262,AAPL,2012-01-17,423181,738319
263,AAPL,2012-01-18,497489,819771
264,AAPL,2012-01-19,493017,841126
265,AAPL,2012-01-20,817782,1238377
266,AAPL,2012-01-23,266473,827001
267,AAPL,2012-01-24,302048,1051344
268,AAPL,2012-01-25,1123100,3165406
269,AAPL,2012-01-26,380566,880018
270,AAPL,2012-01-27,406431,802426
271,AAPL,2012-01-30,348942,1062431
272,AAPL,2012-01-31,348938,865780
273,AAPL,2012-02-01,338649,799143
274,AAPL,2012-02-02,255519,603734
275,AAPL,2012-02-03,323088,825948
276,AAPL,2012-02-06,274404,762790
277,AAPL,2012-02-07,304639,889248
278,AAPL,2012-02-08,537274,1217510
279,AAPL,2012-02-09,1067552,2465145
280,AAPL,2012-02-10,790743,1829818
281,AAPL,2012-02-13,597512,1323293
282,AAPL,2012-02-14,502338,1151535
283,AAPL,2012-02-15,1724748,4150159
284,AAPL,2012-02-16,695771,2259728
285,AAPL,2012-02-17,643224,1399937
286,AAPL,2012-02-21,471596,1215579
287,AAPL,2012-02-22,352590,1070780
288,AAPL,2012-02-23,551181,1439460
289,AAPL,2012-02-24,473195,1046617
290,AAPL,2012-02-27,607412,1433755
291,AAPL,2012-02-28,493443,1372718
292,AAPL,2012-02-29,988556,2353702
293,AAPL,2012-03-01,672195,1679457
294,AAPL,2012-03-02,485597,1232216
295,AAPL,2012-03-05,640403,1600183
296,AAPL,2012-03-06,601170,1632495
297,AAPL,2012-03-07,618362,1482107
298,AAPL,2012-03-08,427003,1128883
299,AAPL,2012-03-09,455434,1100988
300,AAPL,2012-03-12,429924,967006
301,AAPL,2012-03-13,666776,1750904
302,AAPL,2012-03-14,1933998,3610349
303,AAPL,2012-03-15,1667712,3102504
304,AAPL,2012-03-16,1068340,1897214
305,AAPL,2012-03-19,956435,2191698
306,AAPL,2012-03-20,804913,1855958
307,AAPL,2012-03-21,660155,1529519
308,AAPL,2012-03-22,990185,1761994
309,AAPL,2012-03-23,312199,608940
310,AAPL,2012-03-26,586989,1409448
311,AAPL,2012-03-27,492029,1266730
312,AAPL,2012-03-28,610821,1310228
313,AAPL,2012-03-29,522561,1274840
314,AAPL,2012-03-30,706443,1865787
315,AAPL,2012-04-02,584132,1207615
316,AAPL,2012-04-03,1006308,1979666
317,AAPL,2012-04-04,669491,1387646
318,AAPL,2012-04-05,838748,1855546
319,AAPL,2012-04-09,605907,1381034
320,AAPL,2012-04-10,1124974,2191799
321,AAPL,2012-04-11,715063,1560913
322,AAPL,2012-04-12,767829,1697486
323,AAPL,2012-04-13,857885,2131405
324,AAPL,2012-04-16,858594,2285864
325,AAPL,2012-04-17,988830,2256783
326,AAPL,2012-04-18,1080040,2138471
327,AAPL,2012-04-19,908658,1972084
328,AAPL,2012-04-20,928263,2610120
329,AAPL,2012-04-23,769903,2040524
330,AAPL,2012-04-24,719139,1963704
331,AAPL,2012-04-25,739384,1934921
332,AAPL,2012-04-26,523217,1185236
333,AAPL,2012-04-27,474788,1163517
334,AAPL,2012-04-30,386255,1053507
335,AAPL,2012-05-01,493707,1346132
336,AAPL,2012-05-02,479144,995422
337,AAPL,2012-05-03,528502,997338
338,AAPL,2012-05-04,619977,1616421
339,AAPL,2012-05-07,503255,1154078
340,AAPL,2012-05-08,512782,1227181
341,AAPL,2012-05-09,499993,1128347
342,AAPL,2012-05-10,350564,881369
343,AAPL,2012-05-11,511749,1185265
344,AAPL,2012-05-14,494473,976349
345,AAPL,2012-05-15,534522,1255674
346,AAPL,2012-05-16,680414,1585043
347,AAPL,2012-05-17,750253,1839609
348,AAPL,2012-05-18,628663,1971949
349,AAPL,2012-05-21,442265,1331721
350,AAPL,2012-05-22,764645,1569250
351,AAPL,2012-05-23,697856,1582600
352,AAPL,2012-05-24,674321,1462324
353,AAPL,2012-05-25,412451,962796
354,AAPL,2012-05-29,278814,848816
355,AAPL,2012-05-30,642334,1508027
356,AAPL,2012-05-31,627601,1371940
357,AAPL,2012-06-01,702939,1586301
358,AAPL,2012-06-04,518957,1418930
359,AAPL,2012-06-05,377872,878409
360,AAPL,2012-06-06,358170,890961
361,AAPL,2012-06-07,401957,907074
362,AAPL,2012-06-08,445071,947486
363,AAPL,2012-06-11,701344,1456990
364,AAPL,2012-06-12,594931,1149812
365,AAPL,2012-06-13,361697,803194
366,AAPL,2012-06-14,470826,973651
367,AAPL,2012-06-15,337167,716293
368,AAPL,2012-06-18,625981,1251211
369,AAPL,2012-06-19,458663,1008753
370,AAPL,2012-06-20,430925,1065648
371,AAPL,2012-06-21,423855,1061467
372,AAPL,2012-06-22,444301,914241
373,AAPL,2012-06-25,369234,890033
374,AAPL,2012-06-26,437728,873578
375,AAPL,2012-06-27,273120,692016
376,AAPL,2012-06-28,439466,905122
377,AAPL,2012-06-29,482019,1194652
378,AAPL,2012-07-02,448874,1085342
379,AAPL,2012-07-03,353029,792880
380,AAPL,2012-07-05,681321,1341642
381,AAPL,2012-07-06,621402,1452081
382,AAPL,2012-07-09,387840,1052899
383,AAPL,2012-07-10,657521,1452914
384,AAPL,2012-07-11,566550,1200808
385,AAPL,2012-07-12,618205,1267139
386,AAPL,2012-07-13,407236,862149
387,AAPL,2012-07-16,344271,822751
388,AAPL,2012-07-17,442758,900946
389,AAPL,2012-07-18,308180,713186
390,AAPL,2012-07-19,640952,1411241
391,AAPL,2012-07-20,674623,1137409
392,AAPL,2012-07-23,588325,1334745
393,AAPL,2012-07-24,485664,1196642
394,AAPL,2012-07-25,1402916,2387573
395,AAPL,2012-07-26,622276,1114710
396,AAPL,2012-07-27,562271,1237294
397,AAPL,2012-07-30,564086,1264235
398,AAPL,2012-07-31,566243,1312587
399,AAPL,2012-08-01,538396,1164367
400,AAPL,2012-08-02,456016,1018711
401,AAPL,2012-08-03,412506,974993
402,AAPL,2012-08-06,348817,747438
403,AAPL,2012-08-07,380758,841490
404,AAPL,2012-08-08,342671,666840
405,AAPL,2012-08-09,160346,429240
406,AAPL,2012-08-10,261715,498757
407,AAPL,2012-08-13,370627,741148
408,AAPL,2012-08-14,428848,949813
409,AAPL,2012-08-15,291304,602337
410,AAPL,2012-08-16,336667,694020
411,AAPL,2012-08-17,534311,1172753
412,AAPL,2012-08-20,694207,1621142
413,AAPL,2012-08-21,944817,2245829
414,AAPL,2012-08-22,734515,1636627
415,AAPL,2012-08-23,541061,1246593
416,AAPL,2012-08-24,441469,1145227
417,AAPL,2012-08-27,448932,1084495
418,AAPL,2012-08-28,333893,734673
419,AAPL,2012-08-29,270291,584748
420,AAPL,2012-08-30,342887,799702
421,AAPL,2012-08-31,552699,1154930
422,AAPL,2012-09-04,482885,1056039
423,AAPL,2012-09-05,444838,927473
424,AAPL,2012-09-06,521026,1074982
425,AAPL,2012-09-07,444075,1109039
426,AAPL,2012-09-10,629646,1336019
427,AAPL,2012-09-11,587950,1377375
428,AAPL,2012-09-12,891273,1958059
429,AAPL,2012-09-13,695186,1606285
430,AAPL,2012-09-14,822607,1757051
431,AAPL,2012-09-17,505479,1031500
432,AAPL,2012-09-18,433889,1029718
433,AAPL,2012-09-19,417145,983197
434,AAPL,2012-09-20,385614,922300
435,AAPL,2012-09-21,588858,1345605
436,AAPL,2012-09-24,787530,1771951
437,AAPL,2012-09-25,494781,1469453
438,AAPL,2012-09-26,472229,1602325
439,AAPL,2012-09-27,512137,1611891
440,AAPL,2012-09-28,583964,1505577
441,AAPL,2012-10-01,658226,1600519
442,AAPL,2012-10-02,729962,1902548
443,AAPL,2012-10-03,410117,1153525
444,AAPL,2012-10-04,397128,1021047
445,AAPL,2012-10-05,624949,1836294
446,AAPL,2012-10-08,556428,1722012
447,AAPL,2012-10-09,933573,2241310
448,AAPL,2012-10-10,639956,1472210
449,AAPL,2012-10-11,790269,1623434
450,AAPL,2012-10-12,581007,1385780
451,AAPL,2012-10-15,479199,1217747
452,AAPL,2012-10-16,651274,1697682
453,AAPL,2012-10-17,456992,1267012
454,AAPL,2012-10-18,701858,1633488
455,AAPL,2012-10-19,1040282,2328644
456,AAPL,2012-10-22,727291,1628541
457,AAPL,2012-10-23,806048,1597728
458,AAPL,2012-10-24,613710,1393823
459,AAPL,2012-10-25,547285,1338220
460,AAPL,2012-10-26,904272,2773914
461,AAPL,2012-10-31,412782,1100555
462,AAPL,2012-11-01,251224,694322
463,AAPL,2012-11-02,536727,1348806
464,AAPL,2012-11-05,472942,1137072
465,AAPL,2012-11-06,333404,842540
466,AAPL,2012-11-07,774912,1677356
467,AAPL,2012-11-08,1029883,2534602
468,AAPL,2012-11-09,1159270,2280736
469,AAPL,2012-11-12,652718,1117116
470,AAPL,2012-11-13,623516,1167167
471,AAPL,2012-11-14,655918,1074517
472,AAPL,2012-11-15,995154,1905420
473,AAPL,2012-11-16,1659745,3213513
474,AAPL,2012-11-19,1360535,2033965
475,AAPL,2012-11-20,1023669,1627765
476,AAPL,2012-11-21,485239,799498
477,AAPL,2012-11-23,322425,599941
478,AAPL,2012-11-26,765916,1347975
479,AAPL,2012-11-27,760608,1128403
480,AAPL,2012-11-28,650811,1108535
481,AAPL,2012-11-29,672750,1142296
482,AAPL,2012-11-30,496396,819136
483,AAPL,2012-12-03,561713,854118
484,AAPL,2012-12-04,638423,1127156
485,AAPL,2012-12-05,1189652,2489434
486,AAPL,2012-12-06,1451594,3022306
487,AAPL,2012-12-07,1123860,2056135
488,AAPL,2012-12-10,759504,1398652
489,AAPL,2012-12-11,636870,1207238
490,AAPL,2012-12-12,616773,1131489
491,AAPL,2012-12-13,660726,1262409
492,AAPL,2012-12-14,1136834,2618921
493,AAPL,2012-12-17,819762,1720900
494,AAPL,2012-12-18,822736,1580306
495,AAPL,2012-12-19,559407,1144685
496,AAPL,2012-12-20,649604,1221207
497,AAPL,2012-12-21,865865,1413994
498,AAPL,2012-12-24,223625,375972
499,AAPL,2012-12-26,308958,676537
500,AAPL,2012-12-27,676196,1191590
501,AAPL,2012-12-28,519401,1000971
502,AAPL,2012-12-31,781576,1409878
503,AAPL,2013-01-02,617520,1276063
504,AAPL,2013-01-03,381772,778798
505,AAPL,2013-01-04,561648,1481677
506,AAPL,2013-01-07,488475,1138671
507,AAPL,2013-01-08,510084,1022230
508,AAPL,2013-01-09,450848,924276
509,AAPL,2013-01-10,676660,1488950
510,AAPL,2013-01-11,438649,994203
511,AAPL,2013-01-14,872993,1761698
512,AAPL,2013-01-15,838617,1966434
513,AAPL,2013-01-16,677626,1497240
514,AAPL,2013-01-17,534061,1104334
515,AAPL,2013-01-18,737528,1295460
516,AAPL,2013-01-22,513717,1064997
517,AAPL,2013-01-23,856486,1573948
518,AAPL,2013-01-24,1038588,3045651
519,AAPL,2013-01-25,699781,2342602
520,AAPL,2013-01-28,579926,1634515
521,AAPL,2013-01-29,693077,1277964
522,AAPL,2013-01-30,479195,827445
523,AAPL,2013-01-31,308393,595439
524,AAPL,2013-02-01,604641,1286481
525,AAPL,2013-02-04,501594,1051161
526,AAPL,2013-02-05,713731,1408760
527,AAPL,2013-02-06,797538,1397737
528,AAPL,2013-02-07,866292,1536725
529,AAPL,2013-02-08,973330,1644858
530,AAPL,2013-02-11,548975,1067893
531,AAPL,2013-02-12,686417,1218906
532,AAPL,2013-02-13,552970,1083696
533,AAPL,2013-02-14,411143,891828
534,AAPL,2013-02-15,452220,1023413
535,AAPL,2013-02-19,601766,1117388
536,AAPL,2013-02-20,606659,1174654
537,AAPL,2013-02-21,551218,1136466
538,AAPL,2013-02-22,443615,882336
539,AAPL,2013-02-25,560845,999026
540,AAPL,2013-02-26,575608,1084191
541,AAPL,2013-02-27,590910,1377537
542,AAPL,2013-02-28,229523,589590
543,AAPL,2013-03-01,595481,1273072
544,AAPL,2013-03-04,514919,1194415
545,AAPL,2013-03-05,443823,1381107
546,AAPL,2013-03-06,400289,969354
547,AAPL,2013-03-07,479950,1179460
548,AAPL,2013-03-08,592836,1119438
549,AAPL,2013-03-11,402997,1030428
550,AAPL,2013-03-12,556624,1157117
551,AAPL,2013-03-13,393239,1066605
552,AAPL,2013-03-14,336887,832484
553,AAPL,2013-03-15,619929,1472624
554,AAPL,2013-03-18,726994,1467784
555,AAPL,2013-03-19,669345,1270220
556,AAPL,2013-03-20,364325,679888
557,AAPL,2013-03-21,438951,886616
558,AAPL,2013-03-22,483019,1053377
559,AAPL,2013-03-25,633681,1204403
560,AAPL,2013-03-26,282279,598777
561,AAPL,2013-03-27,336681,803828
562,AAPL,2013-03-28,379120,1009215
563,AAPL,2013-04-01,376155,935443
564,AAPL,2013-04-02,491761,1183274
565,AAPL,2013-04-03,357652,902924
566,AAPL,2013-04-04,472496,980102
567,AAPL,2013-04-05,606099,1124059
568,AAPL,2013-04-08,468224,766111
569,AAPL,2013-04-09,477725,858793
570,AAPL,2013-04-10,427014,889777
571,AAPL,2013-04-11,337491,774471
572,AAPL,2013-04-12,254995,574441
573,AAPL,2013-04-15,422821,825490
574,AAPL,2013-04-16,290309,642816
575,AAPL,2013-04-17,911028,1957250
576,AAPL,2013-04-18,832267,1604700
577,AAPL,2013-04-19,563786,1354077
578,AAPL,2013-04-22,446391,837876
579,AAPL,2013-04-23,420286,885391
580,AAPL,2013-04-24,683710,1778661
581,AAPL,2013-04-25,399867,823148
582,AAPL,2013-04-26,467074,1306510
583,AAPL,2013-04-29,533967,1206648
584,AAPL,2013-04-30,619285,1283616
585,AAPL,2013-05-01,536471,1026002
586,AAPL,2013-05-02,470889,893312
587,AAPL,2013-05-03,470494,889462
588,AAPL,2013-05-06,527967,904166
589,AAPL,2013-05-07,606868,979997
590,AAPL,2013-05-08,675261,1085651
591,AAPL,2013-05-09,518408,986237
592,AAPL,2013-05-10,515732,833263
593,AAPL,2013-05-13,387169,686770
594,AAPL,2013-05-14,441604,903386
595,AAPL,2013-05-15,759249,1600322
596,AAPL,2013-05-16,650774,1298166
597,AAPL,2013-05-17,728027,1254416
598,AAPL,2013-05-20,511953,913246
599,AAPL,2013-05-21,526816,958613
600,AAPL,2013-05-22,645773,1083199
601,AAPL,2013-05-23,598242,937334
602,AAPL,2013-05-24,482873,726008
603,AAPL,2013-05-28,656316,908954
604,AAPL,2013-05-29,518244,819970
605,AAPL,2013-05-30,567875,918523
606,AAPL,2013-05-31,615076,1011734
607,AAPL,2013-06-03,539266,834107
608,AAPL,2013-06-04,448988,662927
609,AAPL,2013-06-05,493877,724332
610,AAPL,2013-06-06,663473,1035066
611,AAPL,2013-06-07,641353,1047702
612,AAPL,2013-06-10,614121,1043173
613,AAPL,2013-06-11,453722,710908
614,AAPL,2013-06-12,401726,634733
615,AAPL,2013-06-13,508917,801522
616,AAPL,2013-06-14,434394,703127
617,AAPL,2013-06-17,367925,656091
618,AAPL,2013-06-18,232688,437214
619,AAPL,2013-06-19,378380,690764
620,AAPL,2013-06-20,509067,893100
621,AAPL,2013-06-21,615594,1073789
622,AAPL,2013-06-24,535408,1100307
623,AAPL,2013-06-25,378217,764862
624,AAPL,2013-06-26,438301,856399
625,AAPL,2013-06-27,457181,800149
626,AAPL,2013-06-28,507805,1142048
627,AAPL,2013-07-01,473188,916462
628,AAPL,2013-07-02,589257,1070465
629,AAPL,2013-07-03,426662,693798
630,AAPL,2013-07-05,369799,677824
631,AAPL,2013-07-08,443177,702424
632,AAPL,2013-07-09,425107,735531
633,AAPL,2013-07-10,387735,736329
634,AAPL,2013-07-11,456350,735689
635,AAPL,2013-07-12,451890,739307
636,AAPL,2013-07-15,246584,449017
637,AAPL,2013-07-16,316594,557417
638,AAPL,2013-07-17,275941,465436
639,AAPL,2013-07-18,323633,465006
640,AAPL,2013-07-19,430727,672799
641,AAPL,2013-07-22,243591,437944
642,AAPL,2013-07-23,344769,686538
643,AAPL,2013-07-24,733923,1308939
644,AAPL,2013-07-25,318425,610429
645,AAPL,2013-07-26,239066,453237
646,AAPL,2013-07-29,312898,603388
647,AAPL,2013-07-30,360884,653009
648,AAPL,2013-07-31,320090,561798
649,AAPL,2013-08-01,222640,362104
650,AAPL,2013-08-02,373087,626884
651,AAPL,2013-08-05,398273,601996
652,AAPL,2013-08-06,415337,698060
653,AAPL,2013-08-07,769777,944865
654,AAPL,2013-08-08,412544,675323
655,AAPL,2013-08-09,330305,574606
656,AAPL,2013-08-12,410787,695524
657,AAPL,2013-08-13,1135190,1767451
658,AAPL,2013-08-14,953852,1458233
659,AAPL,2013-08-15,556680,823104
660,AAPL,2013-08-16,552550,749560
661,AAPL,2013-08-19,640789,970167
662,AAPL,2013-08-20,473488,720648
663,AAPL,2013-08-21,442112,657037
664,AAPL,2013-08-22,289656,493310
665,AAPL,2013-08-23,255881,418780
666,AAPL,2013-08-26,332507,564044
667,AAPL,2013-08-27,467044,799508
668,AAPL,2013-08-28,352318,578768
669,AAPL,2013-08-29,235932,386973
670,AAPL,2013-08-30,391061,568074
671,AAPL,2013-09-03,362459,622089
672,AAPL,2013-09-04,365495,686680
673,AAPL,2013-09-05,234494,422840
674,AAPL,2013-09-06,459110,865049
675,AAPL,2013-09-09,330293,698016
